GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2021,2021,2021,AMR,Americas,HTI,Haiti,,,,14.0,14,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2004,2004,2004,AMR,Americas,HTI,Haiti,,,,67.0,67,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-pulmonary-smear-negative-unknown-not-done-and-other-new-cases,2006,2006,2006,AMR,Americas,HTI,Haiti,,,,4796.0,4796,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2004,2004,2004,AMR,Americas,HTI,Haiti,,,,276.0,276 [129-478],129.0,478.0
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-pulmonary-smear-negative-unknown-not-done-and-other-new-cases,2001,2001,2001,AMR,Americas,HTI,Haiti,,,,3154.0,3154,,
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-pulmonary-smear-positive,2011,2011,2011,AMR,Americas,HTI,Haiti,,,,8399.0,8399,,
TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/relapse-cases-pulmonary-bacteriologically-confirmed,2022,2022,2022,AMR,Americas,HTI,Haiti,,,,494.0,494,,
TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/relapse-cases-pulmonary-bacteriologically-confirmed,2018,2018,2018,AMR,Americas,HTI,Haiti,,,,735.0,735,,
TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/relapse-cases-%28pre-2013-definition%29,2011,2011,2011,AMR,Americas,HTI,Haiti,,,,354.0,354,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2015,2015,2015,AMR,Americas,HTI,Haiti,,,,80.0,80,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2018,2018,2018,AMR,Americas,HTI,Haiti,,,,64.0,64,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2016,2016,2016,AMR,Americas,HTI,Haiti,,,,100.0,>100,,
TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-or-unknown-treatment-history-cases-pulmonary-clinically-diagnosed,2018,2018,2018,AMR,Americas,HTI,Haiti,,,,2594.0,2594,,
TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/relapse-cases-pulmonary-bacteriologically-confirmed,2020,2020,2020,AMR,Americas,HTI,Haiti,,,,741.0,741,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2011,2011,2011,AMR,Americas,HTI,Haiti,,,,4500.0,4500 [2900-6600],2900.0,6600.0
TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-excluding-relapse,2012,2012,2012,AMR,Americas,HTI,Haiti,,,,152.0,152,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2013,2013,2013,AMR,Americas,HTI,Haiti,,,,75.0,75,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2011,2011,2011,AMR,Americas,HTI,Haiti,,,,64.0,64,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2009,2009,2009,AMR,Americas,HTI,Haiti,,,,5200.0,5200 [2800-8500],2800.0,8500.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2022,2022,2022,AMR,Americas,HTI,Haiti,,,,63.0,63 [48-84],48.0,84.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2007,2007,2007,AMR,Americas,HTI,Haiti,,,,27.0,27,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2016,2016,2016,AMR,Americas,HTI,Haiti,,,,11.0,11,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2016,2016,2016,AMR,Americas,HTI,Haiti,,,,188.0,188 [140-242],140.0,242.0
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2005,2005,2005,AMR,Americas,HTI,Haiti,,,,58.0,58 [34-120],34.0,120.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2002,2002,2002,AMR,Americas,HTI,Haiti,,,,24000.0,24000 [11000-42000],11000.0,42000.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2017,2017,2017,AMR,Americas,HTI,Haiti,,,,14966.0,14966,,
TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/relapse-cases-%28pre-2013-definition%29,2001,2001,2001,AMR,Americas,HTI,Haiti,,,,210.0,210,,
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-positive-tb-patients-on-art-%28antiretroviral-therapy%29-%28-%29,2013,2013,2013,AMR,Americas,HTI,Haiti,,,,58.0,58,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-pulmonary-smear-negative-unknown-not-done-and-other-new-cases,2004,2004,2004,AMR,Americas,HTI,Haiti,,,,5873.0,5873,,
TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/relapse-cases-pulmonary-bacteriologically-confirmed,2015,2015,2015,AMR,Americas,HTI,Haiti,,,,639.0,639,,
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2012,2012,2012,AMR,Americas,HTI,Haiti,,,,16571.0,16571,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2022,2022,2022,AMR,Americas,HTI,Haiti,,,,78.0,78,,
TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-excluding-relapse,2003,2003,2003,AMR,Americas,HTI,Haiti,,,,66.0,66,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2015,2015,2015,AMR,Americas,HTI,Haiti,,,,32.0,32 [24-40],24.0,40.0
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2020,2020,2020,AMR,Americas,HTI,Haiti,,,,12.0,12,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2017,2017,2017,AMR,Americas,HTI,Haiti,,,,95.0,95,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2017,2017,2017,AMR,Americas,HTI,Haiti,,,,181.0,181 [136-233],136.0,233.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,1998,1998,1998,AMR,Americas,HTI,Haiti,,,,67.0,67,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2007,2007,2007,AMR,Americas,HTI,Haiti,,,,64.0,64,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2012,2012,2012,AMR,Americas,HTI,Haiti,,,,81.0,81,,
TB_c_tbhiv_tsr,Treatment success rate: HIV-positive TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-hiv-positive-tb-cases,2020,2020,2020,AMR,Americas,HTI,Haiti,,,,70.0,70,,
TB_ret_rel_labconf,"Relapse cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/relapse-cases-pulmonary-bacteriologically-confirmed,2013,2013,2013,AMR,Americas,HTI,Haiti,,,,483.0,483,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2021,2021,2021,AMR,Americas,HTI,Haiti,,,,2600.0,2600 [2000-3400],2000.0,3400.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2014,2014,2014,AMR,Americas,HTI,Haiti,,,,78.0,78,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2011,2011,2011,AMR,Americas,HTI,Haiti,,,,69.0,69 [48-110],48.0,110.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2018,2018,2018,AMR,Americas,HTI,Haiti,,,,82.0,82,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2004,2004,2004,AMR,Americas,HTI,Haiti,,,,81.0,81 [26-167],26.0,167.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2000,2000,2000,AMR,Americas,HTI,Haiti,,,,23000.0,23000 [11000-39000],11000.0,39000.0
TB_c_newinc,Tuberculosis - new and relapse cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis---new-and-relapse-cases,2007,2007,2007,AMR,Americas,HTI,Haiti,,,,14133.0,14133,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2017,2017,2017,AMR,Americas,HTI,Haiti,,,,78.0,78,,
TB_c_xdr_tsr,Treatment success rate: XDR-TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-xdr-tb-cases,2016,2016,2016,AMR,Americas,HTI,Haiti,,,,0.0,0,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2018,2018,2018,AMR,Americas,HTI,Haiti,,,,94.0,94,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2006,2006,2006,AMR,Americas,HTI,Haiti,,,,86.0,86,,
TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-excluding-relapse,2010,2010,2010,AMR,Americas,HTI,Haiti,,,,43.0,43,,
TB_c_mdr_tsr,Treatment success rate for patients treated for MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-for-patients-treated-for-mdr-tb-%28-%29,2012,2012,2012,AMR,Americas,HTI,Haiti,,,,76.0,76,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,2014,2014,2014,AMR,Americas,HTI,Haiti,,,,52.0,52,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-tested-for-rr--mdr-tb-%28-%29,2005,2005,2005,AMR,Americas,HTI,Haiti,,,,0.72,0.72,,
TB_ret_rel_clindx,"Relapse cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/relapse-cases-pulmonary-clinically-diagnosed,2020,2020,2020,AMR,Americas,HTI,Haiti,,,,0.0,0,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2013,2013,2013,AMR,Americas,HTI,Haiti,,,,80.0,80 [64-100],64.0,100.0
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2014,2014,2014,AMR,Americas,HTI,Haiti,,,,200.0,200 [146-263],146.0,263.0
TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-pulmonary-smear-positive,2000,2000,2000,AMR,Americas,HTI,Haiti,,,,5887.0,5887,,
TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-excluding-relapse,2020,2020,2020,AMR,Americas,HTI,Haiti,,,,501.0,501,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2021,2021,2021,AMR,Americas,HTI,Haiti,,,,82.0,82,,
TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-excluding-relapse,2022,2022,2022,AMR,Americas,HTI,Haiti,,,,278.0,278,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2019,2019,2019,AMR,Americas,HTI,Haiti,,,,170.0,170 [130-215],130.0,215.0
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-positive-tb-patients-on-art-%28antiretroviral-therapy%29-%28-%29,2016,2016,2016,AMR,Americas,HTI,Haiti,,,,77.0,77,,
TB_c_dst_rlt_ret_pct,Previously treated cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-tested-for-rr--mdr-tb-%28-%29,2012,2012,2012,AMR,Americas,HTI,Haiti,,,,14.0,14,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2013,2013,2013,AMR,Americas,HTI,Haiti,,,,19.0,19,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2007,2007,2007,AMR,Americas,HTI,Haiti,,,,53.0,53,,
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-pulmonary-smear-negative-unknown-not-done-and-other-new-cases,2002,2002,2002,AMR,Americas,HTI,Haiti,,,,4235.0,4235,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2013,2013,2013,AMR,Americas,HTI,Haiti,,,,81.0,81,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2020,2020,2020,AMR,Americas,HTI,Haiti,,,,96.0,96,,
TB_e_inc_tbhiv_100k,Incidence of tuberculosis (per 100 000 population) (HIV-positive cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population%29-%28hiv-positive-cases%29,2012,2012,2012,AMR,Americas,HTI,Haiti,,,,43.0,43 [31-56],31.0,56.0
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2015,2015,2015,AMR,Americas,HTI,Haiti,,,,16.0,16,,
TB_c_mdr_tx,Cases started on MDR-TB treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/cases-started-on-mdr-tb-treatment,2014,2014,2014,AMR,Americas,HTI,Haiti,,,,91.0,91,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2006,2006,2006,AMR,Americas,HTI,Haiti,,,,77.0,77,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2001,2001,2001,AMR,Americas,HTI,Haiti,,,,8800.0,8800 [3100-18000],3100.0,18000.0
TB_hiv_art_pct,HIV-positive TB patients on ART (antiretroviral therapy) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-positive-tb-patients-on-art-%28antiretroviral-therapy%29-%28-%29,2019,2019,2019,AMR,Americas,HTI,Haiti,,,,81.0,81,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2019,2019,2019,AMR,Americas,HTI,Haiti,,,,150.0,150,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2022,2022,2022,AMR,Americas,HTI,Haiti,,,,2600.0,2600 [1900-3400],1900.0,3400.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2005,2005,2005,AMR,Americas,HTI,Haiti,,,,77.0,77,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2006,2006,2006,AMR,Americas,HTI,Haiti,,,,25000.0,25000 [12000-42000],12000.0,42000.0
TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/new-cases-pulmonary-smear-negative-unknown-not-done-and-other-new-cases,2007,2007,2007,AMR,Americas,HTI,Haiti,,,,4472.0,4472,,
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2010,2010,2010,AMR,Americas,HTI,Haiti,,,,67.0,67,,
TB_rr_mdr,Confirmed cases of RR-/MDR-TB,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/confirmed-cases-of-rr--mdr-tb,2011,2011,2011,AMR,Americas,HTI,Haiti,,,,86.0,86,,
TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-excluding-relapse,2007,2007,2007,AMR,Americas,HTI,Haiti,,,,65.0,65,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tuberculosis-treatment-coverage,2018,2018,2018,AMR,Americas,HTI,Haiti,,,,69.0,69 [54-91],54.0,91.0
TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tb-patients-with-known-hiv-status-%28-%29,2008,2008,2008,AMR,Americas,HTI,Haiti,,,,65.0,65,,
TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tested-tb-patients-hiv-positive-%28-%29,2022,2022,2022,AMR,Americas,HTI,Haiti,,,,15.0,15,,
TB_ret_rel_ep,Relapse cases: extrapulmonary,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/relapse-cases-extrapulmonary,2019,2019,2019,AMR,Americas,HTI,Haiti,,,,58.0,58,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2009,2009,2009,AMR,Americas,HTI,Haiti,,,,77.0,77,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/incidence-of-tuberculosis-%28per-100-000-population-per-year%29,2002,2002,2002,AMR,Americas,HTI,Haiti,,,,277.0,277 [129-479],129.0,479.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2001,2001,2001,AMR,Americas,HTI,Haiti,,,,73.0,73,,
TB_ret_rel_ep,Relapse cases: extrapulmonary,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/relapse-cases-extrapulmonary,2022,2022,2022,AMR,Americas,HTI,Haiti,,,,41.0,41,,
TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/previously-treated-cases-excluding-relapse,2002,2002,2002,AMR,Americas,HTI,Haiti,,,,104.0,104,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-previously-treated-tb-cases,1999,1999,1999,AMR,Americas,HTI,Haiti,,,,66.0,66,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases-%28hiv-positive-cases%29,2002,2002,2002,AMR,Americas,HTI,Haiti,,,,8100.0,8100 [2700-16000],2700.0,16000.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2014,2014,2014,AMR,Americas,HTI,Haiti,,,,21000.0,21000 [15000-27000],15000.0,27000.0
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-incident-tuberculosis-cases,2004,2004,2004,AMR,Americas,HTI,Haiti,,,,25000.0,25000 [12000-43000],12000.0,43000.0
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-success-rate-new-tb-cases,2012,2012,2012,AMR,Americas,HTI,Haiti,,,,81.0,81,,
